order_id,ship_date,delivery_date,delivery_status,courier
O22395,2025-06-06,2025-06-10,Late,Amazon Logistics
O22396,2025-06-06,2025-06-08,Late,UPS
O22397,2025-06-05,,On Time,Amazon Logistics
O22399,2025-06-04,2025-06-07,Late,DHL
O22400,2025-06-05,2025-06-07,Late,UPS
O22402,2025-06-05,2025-06-07,Late,DHL
O22403,2025-06-06,,On Time,UPS
O22405,2025-06-04,2025-06-06,Late,Amazon Logistics
O22406,2025-06-06,2025-06-09,On Time,UPS
O22409,2025-06-05,2025-06-09,On Time,UPS
O22410,2025-06-04,2025-06-08,Late,Amazon Logistics
O22411,2025-06-04,2025-06-09,On Time,UPS
O22412,2025-06-05,2025-06-10,On Time,DHL
O22413,2025-06-06,2025-06-10,Late,Amazon Logistics
O22414,2025-06-06,2025-06-08,On Time,Amazon Logistics
O22415,2025-06-04,2025-06-08,On Time,Amazon Logistics
O22419,2025-06-04,2025-06-06,Late,UPS
O22420,2025-06-04,2025-06-07,Late,Amazon Logistics
O22421,2025-06-06,2025-06-10,Late,DHL
O22422,2025-06-05,2025-06-07,Late,FedEx
O22423,2025-06-05,2025-06-08,On Time,DHL
O22425,2025-06-04,2025-06-07,Late,FedEx
O22427,2025-06-06,2025-06-09,On Time,FedEx
O22429,2025-06-06,2025-06-08,On Time,DHL
O22431,2025-06-04,2025-06-09,Late,FedEx
O22433,2025-06-06,2025-06-11,Late,DHL
O22434,2025-06-07,2025-06-09,On Time,FedEx
O22436,2025-06-07,2025-06-10,On Time,FedEx
O22437,2025-06-07,2025-06-12,On Time,Amazon Logistics
O22439,2025-06-06,2025-06-08,On Time,FedEx
O22442,2025-06-05,2025-06-09,Late,DHL
O22445,2025-06-07,2025-06-12,On Time,UPS
O22447,2025-06-05,2025-06-10,Late,Amazon Logistics
O22450,2025-06-05,2025-06-07,Late,DHL
O22451,2025-06-05,2025-06-09,Late,DHL
O22454,2025-06-05,2025-06-10,On Time,Amazon Logistics
O22458,2025-06-06,2025-06-10,Late,DHL
O22460,2025-06-07,2025-06-12,On Time,Amazon Logistics
O22461,2025-06-06,2025-06-11,On Time,UPS
O22462,2025-06-07,2025-06-11,Late,FedEx
O22464,2025-06-07,2025-06-10,On Time,DHL
O22466,2025-06-07,2025-06-09,On Time,FedEx
O22467,2025-06-06,2025-06-09,Late,Amazon Logistics
O22468,2025-06-06,2025-06-10,Late,FedEx
O22471,2025-06-06,2025-06-11,Late,FedEx
O22473,2025-06-06,2025-06-11,Late,Amazon Logistics
O22477,2025-06-08,2025-06-12,Late,DHL
O22479,2025-06-07,2025-06-12,Late,DHL
O22480,2025-06-06,2025-06-08,On Time,Amazon Logistics
O22481,2025-06-07,2025-06-11,Late,Amazon Logistics
O22483,2025-06-08,2025-06-13,On Time,UPS
O22484,2025-06-06,2025-06-09,On Time,FedEx
O22485,2025-06-08,2025-06-11,Late,DHL
O22487,2025-06-07,2025-06-10,On Time,Amazon Logistics
O22493,2025-06-06,2025-06-08,Late,UPS
O22494,2025-06-07,2025-06-11,On Time,UPS
O22495,2025-06-07,2025-06-09,On Time,UPS
O22496,2025-06-08,,On Time,DHL
O22500,2025-06-06,2025-06-09,On Time,UPS
O22501,2025-06-06,2025-06-11,On Time,UPS
O22504,2025-06-08,2025-06-11,Late,DHL
O22505,2025-06-07,2025-06-11,Late,UPS
O22506,2025-06-06,,Late,UPS
O22507,2025-06-08,2025-06-13,On Time,FedEx
O22508,2025-06-07,2025-06-09,On Time,Amazon Logistics
O22512,2025-06-07,2025-06-11,On Time,FedEx
O22513,2025-06-06,2025-06-11,On Time,FedEx
O22515,2025-06-06,2025-06-08,Late,UPS
O22516,2025-06-08,2025-06-12,On Time,UPS
O22517,2025-06-07,2025-06-11,On Time,UPS
O22518,2025-06-07,2025-06-11,Late,FedEx
O22519,2025-06-07,2025-06-12,Late,UPS
O22521,2025-06-07,,Late,FedEx
O22522,2025-06-07,,Late,DHL
O22523,2025-06-07,2025-06-09,On Time,FedEx
O22525,2025-06-08,2025-06-12,Late,FedEx
O22527,2025-06-08,2025-06-13,Late,FedEx
O22528,2025-06-08,,On Time,DHL
O22530,2025-06-08,2025-06-13,On Time,Amazon Logistics
O22531,2025-06-07,2025-06-10,On Time,UPS
O22533,2025-06-07,2025-06-10,On Time,UPS
O22534,2025-06-07,2025-06-11,On Time,DHL
O22535,2025-06-07,2025-06-12,Late,UPS
O22536,2025-06-07,2025-06-11,Late,UPS
O22537,2025-06-08,2025-06-12,On Time,Amazon Logistics
O22541,2025-06-08,2025-06-13,On Time,DHL
O22543,2025-06-08,2025-06-13,Late,Amazon Logistics
O22545,2025-06-07,2025-06-10,Late,UPS
O22546,2025-06-06,2025-06-09,Late,Amazon Logistics
O22548,2025-06-07,2025-06-10,Late,FedEx
O22549,2025-06-06,,Late,UPS
O22551,2025-06-07,2025-06-10,Late,Amazon Logistics
O22553,2025-06-06,2025-06-08,Late,FedEx
O22556,2025-06-08,2025-06-13,Late,Amazon Logistics
O22557,2025-06-07,2025-06-10,Late,Amazon Logistics
O22558,2025-06-07,2025-06-09,Late,FedEx
O22559,2025-06-06,,Late,UPS
O22560,2025-06-08,2025-06-13,On Time,FedEx
O22563,2025-06-08,2025-06-10,Late,UPS
O22567,2025-06-09,2025-06-11,On Time,FedEx
O22575,2025-06-09,2025-06-13,Late,UPS
O22576,2025-06-08,2025-06-11,On Time,Amazon Logistics
O22577,2025-06-09,2025-06-12,On Time,DHL
O22579,2025-06-07,2025-06-09,Late,Amazon Logistics
O22581,2025-06-09,2025-06-13,Late,Amazon Logistics
O22585,2025-06-09,2025-06-14,Late,Amazon Logistics
O22586,2025-06-07,2025-06-12,Late,FedEx
O22588,2025-06-08,2025-06-10,Late,FedEx
O22591,2025-06-07,2025-06-09,On Time,DHL
O22594,2025-06-07,2025-06-11,Late,DHL
O22595,2025-06-08,2025-06-13,Late,UPS
O22597,2025-06-08,2025-06-12,Late,Amazon Logistics
O22598,2025-06-07,,On Time,Amazon Logistics
O22599,2025-06-07,2025-06-10,Late,FedEx
O22600,2025-06-08,2025-06-11,Late,FedEx
O22603,2025-06-08,2025-06-11,Late,DHL
O22606,2025-06-08,2025-06-12,Late,Amazon Logistics
O22607,2025-06-08,2025-06-13,On Time,FedEx
O22608,2025-06-09,2025-06-11,On Time,FedEx
O22610,2025-06-07,2025-06-11,Late,UPS
O22613,2025-06-08,2025-06-12,Late,UPS
O22617,2025-06-08,2025-06-11,On Time,UPS
O22618,2025-06-10,2025-06-12,On Time,FedEx
O22619,2025-06-10,2025-06-13,Late,DHL
O22620,2025-06-09,2025-06-13,On Time,FedEx
O22621,2025-06-10,2025-06-14,Late,DHL
O22622,2025-06-09,2025-06-12,Late,DHL
O22623,2025-06-10,2025-06-15,Late,FedEx
O22625,2025-06-08,2025-06-11,Late,UPS
O22626,2025-06-10,,Late,FedEx
O22627,2025-06-09,2025-06-12,On Time,FedEx
O22628,2025-06-10,2025-06-13,Late,UPS
O22630,2025-06-08,2025-06-11,On Time,DHL
O22632,2025-06-09,,On Time,DHL
O22633,2025-06-08,2025-06-10,On Time,DHL
O22634,2025-06-10,2025-06-13,Late,FedEx
O22635,2025-06-08,2025-06-12,On Time,Amazon Logistics
O22636,2025-06-08,2025-06-10,On Time,FedEx
O22639,2025-06-09,2025-06-12,On Time,UPS
O22641,2025-06-08,2025-06-10,Late,UPS
O22644,2025-06-08,2025-06-10,Late,DHL
O22645,2025-06-10,2025-06-14,Late,FedEx
O22646,2025-06-08,2025-06-13,On Time,DHL
O22647,2025-06-10,2025-06-12,Late,Amazon Logistics
O22649,2025-06-10,,On Time,Amazon Logistics
O22650,2025-06-10,2025-06-12,On Time,UPS
O22653,2025-06-10,2025-06-14,Late,DHL
O22656,2025-06-10,2025-06-12,On Time,DHL
O22659,2025-06-09,2025-06-14,On Time,DHL
O22660,2025-06-08,2025-06-12,Late,DHL
O22661,2025-06-08,2025-06-12,Late,UPS
O22665,2025-06-08,,On Time,DHL
O22670,2025-06-08,2025-06-12,Late,FedEx
O22672,2025-06-10,2025-06-12,On Time,FedEx
O22674,2025-06-10,2025-06-13,Late,UPS
O22678,2025-06-08,2025-06-10,On Time,DHL
O22680,2025-06-09,2025-06-13,On Time,FedEx
O22684,2025-06-10,2025-06-13,On Time,DHL
O22685,2025-06-08,2025-06-13,On Time,Amazon Logistics
O22688,2025-06-10,2025-06-15,On Time,DHL
O22690,2025-06-10,2025-06-13,Late,UPS
O22691,2025-06-08,2025-06-13,On Time,FedEx
O22693,2025-06-09,2025-06-13,On Time,DHL
O22697,2025-06-09,,On Time,DHL
O22700,2025-06-10,2025-06-15,Late,FedEx
O22701,2025-06-08,2025-06-12,Late,UPS
O22704,2025-06-08,2025-06-10,Late,DHL
O22709,2025-06-09,2025-06-12,Late,DHL
O22710,2025-06-08,2025-06-12,Late,FedEx
O22713,2025-06-10,2025-06-12,Late,UPS
O22715,2025-06-08,2025-06-11,Late,UPS
O22716,2025-06-09,,Late,FedEx
O22719,2025-06-10,2025-06-14,Late,UPS
O22720,2025-06-09,2025-06-14,On Time,DHL
O22721,2025-06-10,,On Time,UPS
O22722,2025-06-11,2025-06-16,On Time,FedEx
O22725,2025-06-11,2025-06-15,Late,UPS
O22731,2025-06-09,2025-06-13,On Time,DHL
O22734,2025-06-10,2025-06-12,Late,FedEx
O22736,2025-06-09,2025-06-11,On Time,Amazon Logistics
O22737,2025-06-10,2025-06-13,On Time,FedEx
O22739,2025-06-09,2025-06-13,On Time,UPS
O22741,2025-06-10,2025-06-12,On Time,DHL
O22742,2025-06-11,2025-06-14,On Time,Amazon Logistics
O22743,2025-06-09,2025-06-12,On Time,UPS
O22744,2025-06-11,2025-06-15,Late,UPS
O22748,2025-06-12,2025-06-14,Late,FedEx
O22749,2025-06-11,2025-06-16,On Time,UPS
O22751,2025-06-11,2025-06-13,Late,Amazon Logistics
O22753,2025-06-11,2025-06-14,On Time,UPS
O22755,2025-06-12,2025-06-17,Late,DHL
O22756,2025-06-11,2025-06-15,Late,DHL
O22758,2025-06-10,2025-06-14,Late,Amazon Logistics
O22761,2025-06-10,2025-06-13,Late,FedEx
O22762,2025-06-12,2025-06-15,Late,UPS
O22765,2025-06-12,2025-06-14,Late,DHL
O22766,2025-06-12,2025-06-15,Late,UPS
O22767,2025-06-11,2025-06-16,On Time,UPS
O22768,2025-06-10,2025-06-12,Late,DHL
O22769,2025-06-10,2025-06-14,On Time,Amazon Logistics
O22771,2025-06-12,2025-06-15,On Time,DHL
O22777,2025-06-12,2025-06-15,Late,FedEx
O22778,2025-06-12,2025-06-16,Late,UPS
O22782,2025-06-10,2025-06-12,On Time,DHL
O22783,2025-06-10,,On Time,Amazon Logistics
O22789,2025-06-10,2025-06-14,Late,UPS
O22790,2025-06-11,2025-06-16,On Time,DHL
O22796,2025-06-12,2025-06-17,Late,DHL
O22797,2025-06-10,2025-06-12,Late,FedEx
O22798,2025-06-10,2025-06-13,Late,DHL
O22800,2025-06-10,2025-06-14,On Time,UPS
O22801,2025-06-11,2025-06-13,Late,Amazon Logistics
O22802,2025-06-10,2025-06-14,Late,DHL
O22803,2025-06-11,2025-06-14,On Time,FedEx
O22806,2025-06-10,2025-06-15,On Time,FedEx
O22807,2025-06-11,2025-06-13,Late,UPS
O22808,2025-06-11,2025-06-16,Late,DHL
O22810,2025-06-11,2025-06-15,Late,Amazon Logistics
O22820,2025-06-11,2025-06-16,Late,Amazon Logistics
O22824,2025-06-11,2025-06-16,Late,DHL
O22826,2025-06-12,2025-06-17,Late,FedEx
O22827,2025-06-10,2025-06-14,On Time,DHL
O22828,2025-06-12,2025-06-17,Late,Amazon Logistics
O22830,2025-06-10,2025-06-15,On Time,UPS
O22831,2025-06-10,2025-06-13,On Time,DHL
O22834,2025-06-10,2025-06-15,Late,UPS
O22835,2025-06-11,2025-06-15,Late,UPS
O22836,2025-06-12,2025-06-17,On Time,DHL
O22837,2025-06-11,2025-06-14,Late,UPS
O22838,2025-06-12,2025-06-17,Late,Amazon Logistics
O22842,2025-06-10,2025-06-14,On Time,UPS
O22843,2025-06-11,2025-06-16,On Time,UPS
O22844,2025-06-11,2025-06-15,On Time,UPS
O22846,2025-06-12,2025-06-14,Late,UPS
O22851,2025-06-12,2025-06-17,On Time,FedEx
O22852,2025-06-10,2025-06-15,Late,Amazon Logistics
O22854,2025-06-12,,On Time,Amazon Logistics
O22855,2025-06-12,2025-06-16,Late,DHL
O22856,2025-06-10,2025-06-13,Late,FedEx
O22857,2025-06-10,2025-06-15,On Time,DHL
O22861,2025-06-11,2025-06-14,Late,DHL
O22862,2025-06-12,2025-06-16,Late,UPS
O22864,2025-06-12,,On Time,Amazon Logistics
O22866,2025-06-10,2025-06-15,On Time,Amazon Logistics
O22867,2025-06-12,2025-06-16,Late,DHL
O22868,2025-06-12,2025-06-16,On Time,FedEx
O22870,2025-06-11,,On Time,UPS
O22871,2025-06-10,2025-06-15,On Time,FedEx
O22873,2025-06-10,2025-06-15,Late,Amazon Logistics
O22874,2025-06-11,2025-06-15,Late,FedEx
O22880,2025-06-11,2025-06-14,On Time,FedEx
O22881,2025-06-11,,Late,UPS
O22884,2025-06-12,2025-06-15,On Time,DHL
O22886,2025-06-13,2025-06-15,On Time,UPS
O22888,2025-06-11,2025-06-14,Late,UPS
O22893,2025-06-13,2025-06-16,Late,DHL
O22894,2025-06-13,2025-06-17,Late,DHL
O22895,2025-06-12,2025-06-15,Late,FedEx
O22896,2025-06-11,2025-06-13,Late,FedEx
O22897,2025-06-11,2025-06-15,Late,Amazon Logistics
O22902,2025-06-13,2025-06-18,On Time,UPS
O22904,2025-06-11,2025-06-16,Late,UPS
O22905,2025-06-13,2025-06-15,Late,UPS
O22906,2025-06-11,2025-06-15,Late,FedEx
O22907,2025-06-11,2025-06-14,Late,UPS
O22908,2025-06-13,2025-06-18,On Time,UPS
O22909,2025-06-12,,On Time,Amazon Logistics
O22910,2025-06-11,,On Time,Amazon Logistics
O22912,2025-06-12,,Late,Amazon Logistics
O22916,2025-06-13,2025-06-16,On Time,Amazon Logistics
O22920,2025-06-12,2025-06-17,Late,DHL
O22921,2025-06-12,2025-06-14,On Time,DHL
O22923,2025-06-12,2025-06-14,Late,Amazon Logistics
O22925,2025-06-11,2025-06-14,On Time,FedEx
O22928,2025-06-12,2025-06-16,On Time,DHL
O22932,2025-06-11,2025-06-15,Late,DHL
O22934,2025-06-12,2025-06-15,On Time,FedEx
O22935,2025-06-13,2025-06-16,On Time,UPS
O22937,2025-06-13,2025-06-15,On Time,FedEx
O22938,2025-06-13,,Late,FedEx
O22939,2025-06-13,2025-06-17,On Time,Amazon Logistics
O22940,2025-06-11,2025-06-13,On Time,Amazon Logistics
O22944,2025-06-11,,Late,Amazon Logistics
O22947,2025-06-12,2025-06-16,On Time,Amazon Logistics
O22950,2025-06-13,2025-06-15,On Time,FedEx
O22955,2025-06-12,2025-06-15,On Time,Amazon Logistics
O22956,2025-06-12,2025-06-16,Late,FedEx
O22957,2025-06-12,2025-06-14,On Time,DHL
O22959,2025-06-14,2025-06-16,On Time,UPS
O22960,2025-06-13,2025-06-16,Late,Amazon Logistics
O22961,2025-06-14,2025-06-17,Late,DHL
O22962,2025-06-12,2025-06-17,On Time,FedEx
O22963,2025-06-14,2025-06-19,On Time,FedEx
O22965,2025-06-13,2025-06-16,On Time,FedEx
O22966,2025-06-12,2025-06-16,Late,Amazon Logistics
O22971,2025-06-13,,On Time,UPS
O22973,2025-06-13,2025-06-15,On Time,UPS
O22974,2025-06-13,2025-06-16,Late,UPS
O22976,2025-06-12,2025-06-14,On Time,Amazon Logistics
O22978,2025-06-13,2025-06-18,On Time,UPS
O22980,2025-06-12,2025-06-15,Late,UPS
O22982,2025-06-12,2025-06-17,On Time,UPS
O22984,2025-06-13,2025-06-15,On Time,Amazon Logistics
O22985,2025-06-14,2025-06-19,On Time,FedEx
O22986,2025-06-12,2025-06-14,Late,UPS
O22987,2025-06-14,2025-06-19,Late,UPS
O22990,2025-06-13,2025-06-18,On Time,FedEx
O22994,2025-06-13,2025-06-16,On Time,UPS
O22995,2025-06-14,2025-06-17,Late,DHL
O22999,2025-06-12,2025-06-16,On Time,DHL
O23003,2025-06-12,,On Time,FedEx
O23005,2025-06-13,2025-06-17,Late,Amazon Logistics
O23006,2025-06-14,2025-06-17,On Time,DHL
O23007,2025-06-12,2025-06-15,On Time,Amazon Logistics
O23008,2025-06-12,2025-06-14,Late,UPS
O23010,2025-06-14,2025-06-19,On Time,DHL
O23012,2025-06-12,2025-06-15,Late,FedEx
O23014,2025-06-12,2025-06-16,Late,DHL
O23018,2025-06-13,,Late,UPS
O23020,2025-06-14,2025-06-19,Late,FedEx
O23027,2025-06-14,,On Time,DHL
O23029,2025-06-14,2025-06-16,Late,Amazon Logistics
O23030,2025-06-14,2025-06-17,On Time,UPS
O23031,2025-06-14,2025-06-18,On Time,Amazon Logistics
O23032,2025-06-13,2025-06-15,Late,Amazon Logistics
O23033,2025-06-13,2025-06-18,Late,Amazon Logistics
O23036,2025-06-13,2025-06-17,On Time,Amazon Logistics
O23038,2025-06-12,2025-06-16,Late,FedEx
O23040,2025-06-13,2025-06-18,Late,Amazon Logistics
O23042,2025-06-12,,Late,DHL
O23047,2025-06-13,,Late,DHL
O23048,2025-06-12,2025-06-14,Late,DHL
O23051,2025-06-13,2025-06-18,On Time,DHL
O23052,2025-06-12,2025-06-14,Late,DHL
O23053,2025-06-12,2025-06-14,Late,UPS
O23055,2025-06-14,2025-06-18,Late,UPS
O23056,2025-06-12,2025-06-14,Late,DHL
O23058,2025-06-14,2025-06-18,Late,DHL
O23064,2025-06-14,2025-06-18,On Time,UPS
O23067,2025-06-15,,On Time,FedEx
O23068,2025-06-14,2025-06-18,Late,FedEx
O23070,2025-06-13,2025-06-16,Late,Amazon Logistics
O23073,2025-06-14,2025-06-17,Late,Amazon Logistics
O23074,2025-06-14,,Late,FedEx
O23075,2025-06-14,2025-06-17,Late,UPS
O23077,2025-06-14,2025-06-19,On Time,DHL
O23079,2025-06-14,2025-06-17,On Time,Amazon Logistics
O23082,2025-06-14,2025-06-18,On Time,DHL
O23083,2025-06-13,2025-06-17,Late,UPS
O23085,2025-06-15,2025-06-20,On Time,Amazon Logistics
O23089,2025-06-13,2025-06-17,Late,DHL
O23090,2025-06-15,,On Time,FedEx
O23093,2025-06-15,2025-06-17,Late,DHL
O23094,2025-06-15,2025-06-17,Late,DHL
O23099,2025-06-13,2025-06-17,On Time,Amazon Logistics
O23100,2025-06-14,2025-06-16,On Time,UPS
O23101,2025-06-13,2025-06-17,Late,DHL
O23104,2025-06-15,2025-06-19,On Time,Amazon Logistics
O23106,2025-06-14,2025-06-18,Late,FedEx
O23109,2025-06-14,,Late,UPS
O23112,2025-06-14,2025-06-19,Late,FedEx
O23113,2025-06-15,2025-06-18,On Time,FedEx
O23116,2025-06-14,2025-06-18,Late,Amazon Logistics
O23119,2025-06-15,2025-06-19,On Time,DHL
O23121,2025-06-13,2025-06-15,On Time,DHL
O23123,2025-06-15,2025-06-18,Late,DHL
O23130,2025-06-15,2025-06-18,On Time,FedEx
O23134,2025-06-13,2025-06-15,On Time,FedEx
O23136,2025-06-14,2025-06-17,Late,UPS
O23138,2025-06-13,2025-06-15,Late,UPS
O23139,2025-06-13,2025-06-16,On Time,FedEx
O23140,2025-06-13,,On Time,Amazon Logistics
O23142,2025-06-14,2025-06-16,Late,UPS
O23144,2025-06-14,2025-06-16,Late,FedEx
O23146,2025-06-14,2025-06-19,On Time,Amazon Logistics
O23150,2025-06-15,2025-06-17,On Time,DHL
O23153,2025-06-13,2025-06-15,On Time,DHL
O23154,2025-06-15,2025-06-20,On Time,Amazon Logistics
O23155,2025-06-15,2025-06-17,On Time,UPS
O23156,2025-06-15,2025-06-18,Late,FedEx
O23157,2025-06-14,2025-06-19,Late,UPS
O23158,2025-06-15,,On Time,Amazon Logistics
O23159,2025-06-13,2025-06-16,On Time,DHL
O23160,2025-06-15,2025-06-20,On Time,UPS
O23165,2025-06-14,2025-06-19,On Time,Amazon Logistics
O23166,2025-06-15,2025-06-20,On Time,UPS
O23167,2025-06-13,2025-06-16,On Time,UPS
O23168,2025-06-14,2025-06-19,On Time,DHL
O23170,2025-06-13,2025-06-17,On Time,Amazon Logistics
O23171,2025-06-14,2025-06-17,On Time,UPS
O23174,2025-06-13,2025-06-15,Late,Amazon Logistics
O23179,2025-06-13,2025-06-17,On Time,DHL
O23182,2025-06-13,2025-06-15,Late,FedEx
O23183,2025-06-15,2025-06-18,Late,UPS
O23186,2025-06-15,,On Time,DHL
O23187,2025-06-13,2025-06-15,Late,DHL
O23189,2025-06-15,2025-06-19,On Time,FedEx
O23191,2025-06-14,2025-06-17,Late,FedEx
O23198,2025-06-15,2025-06-18,Late,Amazon Logistics
O23201,2025-06-16,2025-06-19,On Time,DHL
O23202,2025-06-15,2025-06-17,Late,DHL
O23204,2025-06-14,2025-06-19,Late,UPS
O23205,2025-06-16,2025-06-21,Late,DHL
O23207,2025-06-14,2025-06-18,On Time,UPS
O23209,2025-06-15,2025-06-20,Late,Amazon Logistics
O23210,2025-06-15,2025-06-19,Late,FedEx
O23212,2025-06-14,2025-06-19,On Time,Amazon Logistics
O23218,2025-06-14,2025-06-16,On Time,Amazon Logistics
O23220,2025-06-14,2025-06-18,Late,FedEx
O23221,2025-06-16,2025-06-18,On Time,DHL
O23223,2025-06-14,2025-06-19,Late,UPS
O23224,2025-06-16,2025-06-21,Late,UPS
O23229,2025-06-16,2025-06-18,Late,FedEx
O23230,2025-06-14,2025-06-17,On Time,DHL
O23234,2025-06-14,2025-06-18,On Time,UPS
O23237,2025-06-14,2025-06-16,Late,UPS
O23239,2025-06-15,2025-06-17,On Time,DHL
O23241,2025-06-16,2025-06-20,On Time,UPS
O23242,2025-06-15,2025-06-19,Late,UPS
O23244,2025-06-14,2025-06-16,On Time,UPS
O23246,2025-06-14,2025-06-18,Late,FedEx
O23247,2025-06-15,2025-06-20,On Time,FedEx
O23248,2025-06-14,2025-06-17,On Time,DHL
O23249,2025-06-14,2025-06-17,Late,Amazon Logistics
O23250,2025-06-14,2025-06-17,On Time,DHL
O23253,2025-06-16,2025-06-18,On Time,UPS
O23254,2025-06-15,2025-06-18,On Time,UPS
O23256,2025-06-15,2025-06-20,Late,Amazon Logistics
O23257,2025-06-15,2025-06-18,On Time,UPS
O23258,2025-06-16,,On Time,UPS
O23259,2025-06-14,2025-06-18,Late,Amazon Logistics
O23260,2025-06-14,2025-06-16,On Time,FedEx
O23261,2025-06-16,2025-06-18,Late,FedEx
O23265,2025-06-16,2025-06-19,Late,FedEx
O23266,2025-06-16,2025-06-20,On Time,Amazon Logistics
O23267,2025-06-16,2025-06-21,Late,FedEx
O23268,2025-06-15,,On Time,UPS
O23269,2025-06-16,2025-06-20,Late,Amazon Logistics
O23271,2025-06-14,2025-06-19,Late,FedEx
O23274,2025-06-14,2025-06-17,On Time,FedEx
O23276,2025-06-16,,Late,DHL
O23277,2025-06-16,2025-06-19,Late,DHL
O23282,2025-06-15,2025-06-18,Late,Amazon Logistics
O23285,2025-06-14,,On Time,Amazon Logistics
O23286,2025-06-16,2025-06-21,Late,Amazon Logistics
O23287,2025-06-15,2025-06-19,Late,Amazon Logistics
O23289,2025-06-15,2025-06-17,Late,Amazon Logistics
O23290,2025-06-14,2025-06-19,On Time,UPS
O23293,2025-06-16,2025-06-20,Late,DHL
O23297,2025-06-16,2025-06-20,On Time,FedEx
O23300,2025-06-16,2025-06-20,Late,FedEx
O23301,2025-06-16,2025-06-21,On Time,Amazon Logistics
O23302,2025-06-15,2025-06-18,On Time,UPS
O23304,2025-06-14,2025-06-18,Late,UPS
O23305,2025-06-14,2025-06-16,Late,Amazon Logistics
O23306,2025-06-16,,On Time,Amazon Logistics
O23309,2025-06-15,2025-06-18,Late,FedEx
O23314,2025-06-17,2025-06-22,On Time,FedEx
O23315,2025-06-17,2025-06-20,Late,UPS
O23317,2025-06-15,,On Time,Amazon Logistics
O23320,2025-06-15,2025-06-17,On Time,UPS
O23323,2025-06-17,2025-06-19,On Time,UPS
O23325,2025-06-15,2025-06-17,Late,UPS
O23329,2025-06-15,2025-06-20,Late,UPS
O23331,2025-06-16,2025-06-20,On Time,Amazon Logistics
O23332,2025-06-17,2025-06-21,On Time,Amazon Logistics
O23334,2025-06-16,2025-06-19,On Time,UPS
O23337,2025-06-17,2025-06-19,On Time,Amazon Logistics
O23338,2025-06-17,2025-06-19,Late,DHL
O23339,2025-06-15,2025-06-19,Late,UPS
O23340,2025-06-17,2025-06-21,Late,UPS
O23343,2025-06-15,2025-06-17,Late,FedEx
O23344,2025-06-15,,Late,DHL
O23345,2025-06-17,2025-06-21,Late,FedEx
O23346,2025-06-17,2025-06-20,On Time,DHL
O23348,2025-06-17,2025-06-22,Late,DHL
O23349,2025-06-16,,On Time,DHL
O23352,2025-06-17,2025-06-22,Late,DHL
O23353,2025-06-16,2025-06-21,On Time,Amazon Logistics
O23354,2025-06-17,2025-06-22,Late,DHL
O23358,2025-06-17,,On Time,Amazon Logistics
O23359,2025-06-16,,Late,Amazon Logistics
O23361,2025-06-17,2025-06-19,On Time,UPS
O23362,2025-06-17,2025-06-19,Late,UPS
O23366,2025-06-16,2025-06-21,Late,FedEx
O23367,2025-06-16,2025-06-21,Late,UPS
O23370,2025-06-18,2025-06-21,Late,FedEx
O23371,2025-06-16,2025-06-21,On Time,UPS
O23375,2025-06-18,2025-06-20,On Time,FedEx
O23376,2025-06-18,2025-06-23,Late,UPS
O23377,2025-06-16,2025-06-19,Late,UPS
O23378,2025-06-16,2025-06-20,On Time,UPS
O23379,2025-06-17,2025-06-19,On Time,UPS
O23381,2025-06-16,2025-06-20,On Time,UPS
O23384,2025-06-17,2025-06-21,Late,Amazon Logistics
O23386,2025-06-16,,On Time,DHL
O23389,2025-06-17,2025-06-20,On Time,FedEx
O23392,2025-06-18,2025-06-21,On Time,DHL
O23397,2025-06-16,2025-06-19,On Time,Amazon Logistics
O23398,2025-06-16,2025-06-20,On Time,Amazon Logistics
O23401,2025-06-17,2025-06-21,On Time,Amazon Logistics
O23404,2025-06-16,2025-06-18,On Time,DHL
O23405,2025-06-18,2025-06-23,On Time,UPS
O23408,2025-06-17,,Late,FedEx
O23410,2025-06-16,2025-06-18,On Time,FedEx
O23415,2025-06-17,2025-06-19,Late,Amazon Logistics
O23419,2025-06-18,2025-06-23,Late,DHL
O23421,2025-06-17,2025-06-20,On Time,UPS
O23422,2025-06-18,2025-06-22,Late,Amazon Logistics
O23423,2025-06-18,2025-06-22,Late,UPS
O23426,2025-06-18,2025-06-22,On Time,DHL
O23427,2025-06-16,2025-06-21,On Time,UPS
O23428,2025-06-16,2025-06-19,Late,UPS
O23431,2025-06-18,2025-06-21,Late,UPS
O23432,2025-06-18,2025-06-20,Late,UPS
O23437,2025-06-18,2025-06-21,Late,FedEx
O23438,2025-06-17,2025-06-19,On Time,FedEx
O23439,2025-06-18,2025-06-21,On Time,Amazon Logistics
